method,params,rmsre,lut,dsp
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,2.338857e-06,1063,11
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=8;rec_WORD_WIDTH=8,2.397421e-06,1055,11
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,2.508512e-06,1053,11
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,2.623699e-06,1051,11
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=4;exp_ADDR_WIDTH_1=7;exp_ADDR_WIDTH_2=7;exp_WORD_WIDTH=21;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=10;rec_WORD_WIDTH=10,2.816255e-06,3275,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=4;exp_ADDR_WIDTH_1=7;exp_ADDR_WIDTH_2=7;exp_WORD_WIDTH=21;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=9;rec_WORD_WIDTH=14,2.819402e-06,3258,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=4;exp_ADDR_WIDTH_1=7;exp_ADDR_WIDTH_2=7;exp_WORD_WIDTH=21;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=9;rec_WORD_WIDTH=12,2.819482e-06,3234,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=4;exp_ADDR_WIDTH_1=7;exp_ADDR_WIDTH_2=7;exp_WORD_WIDTH=21;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=9;rec_WORD_WIDTH=10,2.822906e-06,3212,9
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=4;exp_ADDR_WIDTH_1=7;exp_ADDR_WIDTH_2=7;exp_WORD_WIDTH=21;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=12,2.830162e-06,3172,9
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=8;rec_WORD_WIDTH=8,3.149293e-06,1049,11
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=4;exp_ADDR_WIDTH_1=7;exp_ADDR_WIDTH_2=7;exp_WORD_WIDTH=21;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=8;rec_WORD_WIDTH=8,3.229924e-06,3161,9
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,3.234664e-06,1047,11
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=4;exp_ADDR_WIDTH_1=7;exp_ADDR_WIDTH_2=7;exp_WORD_WIDTH=21;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,3.313219e-06,3159,9
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=10,3.405614e-06,1046,11
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=10,3.895826e-06,1042,11
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=4;exp_ADDR_WIDTH_1=7;exp_ADDR_WIDTH_2=7;exp_WORD_WIDTH=21;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=10,3.961291e-06,3154,9
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=8,4.155962e-06,1041,11
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=8,4.226486e-06,1039,11
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=8,4.630598e-06,1035,11
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=4;exp_ADDR_WIDTH_1=7;exp_ADDR_WIDTH_2=7;exp_WORD_WIDTH=21;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=8,4.685809e-06,3147,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=4;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=20;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=10;rec_WORD_WIDTH=10,5.106948e-06,2165,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=4;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=20;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=9;rec_WORD_WIDTH=14,5.108684e-06,2148,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=4;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=20;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=9;rec_WORD_WIDTH=12,5.108728e-06,2124,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=4;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=20;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=9;rec_WORD_WIDTH=10,5.110619e-06,2102,9
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=4;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=20;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=12,5.114631e-06,2062,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=4;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=20;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=8;rec_WORD_WIDTH=8,5.346217e-06,2051,9
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=4;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=20;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,5.396948e-06,2049,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=4;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=20;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=10,5.817341e-06,2044,9
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=8,5.866686e-06,1029,11
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=4;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=20;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=8,6.332964e-06,2037,9
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=8,6.537100e-06,1025,11
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=7;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=6;rec_ADDR_WIDTH_2=6;rec_WORD_WIDTH=18,6.559157e-06,1510,10
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=6;rec_ADDR_WIDTH_2=6;rec_WORD_WIDTH=18,6.559531e-06,1482,10
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=6;rec_ADDR_WIDTH_2=6;rec_WORD_WIDTH=18,6.621920e-06,1472,10
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=6;rec_ADDR_WIDTH_2=6;rec_WORD_WIDTH=18,6.666408e-06,1470,10
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=6;rec_ADDR_WIDTH_2=6;rec_WORD_WIDTH=18,6.929664e-06,1466,10
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=4;exp_ADDR_WIDTH_1=7;exp_ADDR_WIDTH_2=7;exp_WORD_WIDTH=21;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=6;rec_ADDR_WIDTH_2=6;rec_WORD_WIDTH=18,6.966679e-06,3578,8
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=6;rec_ADDR_WIDTH_2=6;rec_WORD_WIDTH=18,7.809982e-06,1460,10
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=4;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=20;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=6;rec_ADDR_WIDTH_2=6;rec_WORD_WIDTH=18,8.166042e-06,2468,8
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=8,8.248058e-06,1021,11
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=6;rec_ADDR_WIDTH_2=6;rec_WORD_WIDTH=18,8.325352e-06,1456,10
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=6;rec_ADDR_WIDTH_2=6;rec_WORD_WIDTH=18,9.726678e-06,1452,10
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=4;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=20;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=12,1.193518e-05,2034,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=4;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=20;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,1.196248e-05,2030,9
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,1.207179e-05,1018,11
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=10;rec_WORD_WIDTH=10,1.237568e-05,1597,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=9;rec_WORD_WIDTH=14,1.237639e-05,1580,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=9;rec_WORD_WIDTH=12,1.237641e-05,1556,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=9;rec_WORD_WIDTH=10,1.237719e-05,1534,9
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=4;rec_ADDR_WIDTH_2=4;rec_WORD_WIDTH=12,1.237885e-05,1494,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=8;rec_WORD_WIDTH=8,1.247632e-05,1483,9
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH_0=2;rec_ADDR_WIDTH_1=3;rec_ADDR_WIDTH_2=3;rec_WORD_WIDTH=11,1.249814e-05,1481,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=10,1.268534e-05,1476,9
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,1.291224e-05,1014,11
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=8,1.292992e-05,1469,9
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=7;rec_WORD_WIDTH=8,1.369486e-05,1009,11
exp:exp_bipartite+rec:rec_bipartite,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=6;rec_ADDR_WIDTH_2=6;rec_WORD_WIDTH=18,1.391980e-05,1900,8
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=6;rec_ADDR_WIDTH_2=6;rec_WORD_WIDTH=18,1.463308e-05,1440,10
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=12,1.641722e-05,1466,9
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,1.643707e-05,1462,9
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=7;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=17,1.670794e-05,1289,10
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=17,1.670809e-05,1261,10
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=17,1.673268e-05,1251,10
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=17,1.675034e-05,1249,10
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=17,1.685684e-05,1245,10
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=12,1.702619e-05,1006,11
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=10,1.704534e-05,1002,11
exp:exp_bipartite+rec:rec_lookup,exp_ADDR_WIDTH_0=3;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=18;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,1.706386e-05,1458,9
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=6;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=17,1.723742e-05,1239,10
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=6;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=17,1.747696e-05,1235,10
exp:exp_splitting+rec:rec_lookup,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=5;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=1;rec_ADDR_WIDTH=6;rec_WORD_WIDTH=8,1.765054e-05,998,11
exp:exp_splitting+rec:rec_bipartite,exp_ADDR_WIDTH_0=5;exp_ADDR_WIDTH_1=5;exp_ADDR_WIDTH_2=6;exp_WORD_WIDTH=22;rec_NUM_NEWTON_STEPS=0;rec_ADDR_WIDTH_0=4;rec_ADDR_WIDTH_1=5;rec_ADDR_WIDTH_2=5;rec_WORD_WIDTH=17,1.818629e-05,1231,10
